,doc_id,txt
6042,20220261,"Es war daher der MA 5 zu empfehlen, künftig die MA 2 - eingeschränkt auf die in ihrem Verantwortungsbereich liegenden Anlagen zum Rechnungsabschluss - in die gemeinsame Vollständigkeitserklärung aufzunehmen und eine entsprechende Anpassung des § 56 HO 2018 vorzunehmen. Infolgedessen sollte die MA 2 an der Erstellung der gemeinsamen Vollständigkeitserklärung mitwirken."
6043,20220261,"2.5.2 Unabhängig davon wurden dem StRH Wien mit Mitte März 2021 datierte Erklärungen der anordnungsbefugten Dienststellen und der zuständigen Buchhaltungsabteilungen gemäß § 54 Abs. 5 HO 2018 übermittelt, denen zufolge die Teilrechnungsabschlüsse für die jeweiligen Ansätze die haushaltsrechtliche Gebarung vollständig abbildeten. Weiters wurde mit den Vollständigkeitserklärungen für das Finanzjahr 2020 bestätigt, dass - die vorgelegten Teilrechnungsabschlüsse ein möglichst getreues Bild der finanziellen Lage in Übereinstimmung mit den haushaltsrechtlichen Vorgaben wiedergeben, - alle verrechnungspflichtigen Gebarungsfälle im Haushaltsverrechnungssystem erfasst wurden und - die Teilrechnungsabschlüsse vollständig und richtig aufgestellt sowie sämtliche haushaltsrechtlichen Vorschriften (insbesondere in Bezug auf die Vollziehung des Voranschlages, die Verrechnung sowie die Führung der Vermögensrechnung) eingehalten wurden."
6044,20220261,"Im Zuge seiner Einschau konnte sich der StRH Wien davon überzeugen, dass für den Großteil der Ansätze entsprechend unterfertigte Vollständigkeitserklärungen der jeweiligen anordnungsbefugten Dienststellen sowie der zuständigen Buchhaltungsabteilungen vorlagen. In Bezug auf den Ansatz 0311 - Stadtentwicklung, Stadtplanung fiel jedoch auf, dass die diesbezügliche Vollständigkeitserklärung nicht von den 6 lt. Ansatzübersicht anordnungsbefugten Dienststellen, sondern vom zuständigen Budgetkoordinator stellvertretend für alle diese Dienststellen unterfertigt wurde. Ähnlich gelagerte Fälle ergaben sich bei den 7 Sammelansätzen der Geschäftsgruppen, bei denen ebenfalls die Vollständigkeitserklärungen nicht von allen jeweils anordnungsbefugten Dienststellen unterfertigt waren."
6045,20220261,"Der StRH Wien wies daraufhin, dass diese Vorgehensweisen nicht im Einklang mit der Bestimmung des § 54 Abs. 5 HO 2018 standen, wonach ausschließlich die anordnungsbefugte Dienststelle (bzw. in weiterer Folge die bzw. der Dienststellenleitende lt. § 3 GOM) die Erklärung zu fertigen hatte. Der MA 5 wurde daher empfohlen, künftig auf eine haushaltsrechtskonforme Unterfertigung der Vollständigkeitserklärungen durch die Dienststellen hinzuwirken oder die haushaltsrechtliche Vorgabe entsprechend anzupassen. "
6046,20220261,"2.5.3 Gemäß dem betreffenden Prüfungsstandard ISA 580 - Schriftliche Erklärungen stellten derartige verbindliche Äußerungen der verantwortlichen Personen erforderliche Informationen für das Prüfungsteam dar, waren aber für sich allein keine ausreichend geeigneten Prüfungsnachweise zu den jeweiligen Sachverhalten."
6047,20220261,"Zur inhaltlichen Ausgestaltung der Vollständigkeitserklärungen stellte der StRH Wien fest, dass die MA 5 die im Finanzjahr 2020 erfolgte Umstellung auf das neue Haushaltssystem zum Anlass nahm, entsprechende inhaltliche Anpassungen bzw. Ergänzungen in den Mustervorlagen der Vollständigkeitserklärungen (gemäß § 54 Abs. 5 und § 56 HO 2018) vorzunehmen. In diesem Zusammenhang waren insbesondere die neu aufgenommenen Hinweise in Bezug auf die Vermögensrechnung zu nennen."
6048,20220261,"Themenbereiche, wie das Vorhandensein eines wirksamen und angemessenen rechnungslegungsbezogenen IKS oder die nicht voranschlagswirksame Gebarung, blieben dabei aber unberücksichtigt, obwohl diese Erklärungsinhalte mit Bedachtnahme auf nationale und internationale Prüfungsstandards als Mindestinhalte von Vollständigkeitserklärungen im öffentlichen Bereich angesehen werden können. Der StRH Wien empfahl daher der MA 5, die Ergänzung der Vollständigkeitserklärungen um solche Erklärungsinhalte zu evaluieren. "
6049,20220261,"Voranschlag 2020 und Vollziehung des Voranschlages 2.6.1 Der in der Gemeinderatssitzung am 26. November 2019 genehmigte Ergebnisvoranschlag 2020 wurde nach Rücklagenentnahmen in Höhe von 437 Mio. EUR mit Erträgen von 15,27 Mrd. EUR und nach Rücklagenzuführungen in Höhe von 6,76 Mio. EUR mit Aufwendungen von 15,07 Mrd. EUR genehmigt; der Finanzierungsvoranschlag 2020 mit Einzahlungen von 15,82 Mrd. EUR und Auszahlungen von 16,25 Mrd. EUR (s. Punkt 3.1). Laut Voranschlag 2020 war keine Nettoneuverschuldung, sondern eine Reduktion des Schuldenstandes um 182,17 Mio. EUR bzw. 2,7 % vorgesehen. "
6050,20220261,"Des Weiteren wurde der Finanzrahmen 2020 im Zuge der Umstellung auf die VRV 2015 vom bisherigen administrativen Saldo nach der VRV 1997 auf einen am Finanzierungshaushalt orientierten Saldo angepasst. Demnach wurden der Nettofinanzierungssaldo mit -440,57 Mio. EUR und der Saldo 5 - Geldfluss aus der voranschlagswirksamen Gebarung mit -429,50 Mio. EUR festgelegt."
6051,20220261,"Der StRH Wien hielt angesichts des negativ präliminierten Nettofinanzierungssaldos und des Nettoergebnisses von -229,45 Mio. EUR fest, dass das Ziel der Vermeidung einer Nettoneuverschuldung oder gar der Reduktion der Finanzschulden nur durch die Verwendung von Zahlungsmittelreserven infolge von Rücklagenauflösungen zu erreichen gewesen wäre. Dabei war allerdings die z.T. vorsichtige Budgetierungspraxis zu berücksichtigen, da der Voranschlag 2020 primär am Voranschlag 2019 (Summe Saldo laufende Gebarung und Vermögensgebarung: 444,76 Mio. EUR) angelehnt wurde, dem mit 303,97 Mio. EUR jedoch ein deutlich verbessertes Gebarungsergebnis 2019 gegenüberstand. "
6052,20220261,"2.6.2 Gemäß § 86 Abs. 5 WStV war der genehmigte Voranschlag die Grundlage jeder Verwaltungstätigkeit des Magistrats, die eine Mittelaufbringung bzw. Einzahlung zum Zweck oder eine Mittelverwendung bzw. Auszahlung zur Folge hatte. "
6053,20220261,"Im Beschlussantrag zum Voranschlag 2020 waren die dem Magistrat für die Vollziehung des Voranschlages eingeräumten Ermächtigungen enthalten. Sie betrafen im Wesentlichen die gegenseitigen oder einseitigen Deckungsmöglichkeiten der veranschlagten Beträge auf Ansatz- und/oder Gruppenebene sowie die Möglichkeiten der Aufnahme von Finanzschulden und von zweckgebundenen Fremdmitteln im Sinn der Absätze 5a) bis 5e) des Beschlussantrages. Darüber hinaus war die amtsführende Stadträtin oder der amtsführende Stadtrat für Finanzen berechtigt, aufgrund der Mittelaufbringungsentwicklung oder im Interesse der gesamtstaatlichen Konsolidierungsbemühungen der öffentlichen Haushalte bestimmte Auszahlungssperren und Auszahlungskürzungen sowie Auszahlungskontingentierungen festzulegen."
6054,20220261,"Anzumerken war, dass dem Gemeinderat im Zusammenhang mit dem Voranschlag 2020 kein Nachtragsvoranschlag gemäß § 86b Abs. 1 WStV zur Beschlussfassung vorgelegt wurde. Nach der genannten Bestimmung hätte der Gemeinderat einen Nachtragsvoranschlag beschließen können, wenn sich die Notwendigkeit einer Änderung der Gliederung des bereits festgestellten Voranschlages ergab und diese keine Auswirkung auf den Gesamtsaldo hatte."
6055,20220261,"2.6.3 Sofern mit den veranschlagten Auszahlungen, Auszahlungsgruppen oder Ansätzen - unter Berücksichtigung einer allfälligen gegenseitigen und einseitigen Deckungsfähigkeit - im Finanzjahr nicht das Auslangen gefunden werden konnte, war gemäß § 39 HO 2018 von den anordnungsbefugten Dienststellen ein Antrag auf Genehmigung einer Abweichung vom Finanzierungsvoranschlag (überplanmäßige oder außerplanmäßige Auszahlung) bzw. ein Überschreitungsantrag zu stellen. In weiterer Folge waren bei der Bearbeitung dieser Anträge die in § 101 WStV normierten Zustimmungs-, Genehmigungs- und Berichtserfordernisse von Organen der Gemeinde zu beachten. Ferner war gemäß § 105 Abs. 3b WStV über erfolgte Budgetumschichtungen im Rahmen zulässiger Deckungsfähigkeiten den jeweils zuständigen Gemeinderatsausschüssen quartalsweise zu berichten."
6056,20220261,"Zur Prüfung des auszahlungsseitigen Vollzugs des Voranschlages übermittelte die Finanzverwaltung Übersichten betreffend vorgenommener Budgetumschichtungen innerhalb des Deckungsringes und gestellter Überschreitungsanträge. Weiters erhob der StRH Wien, dass die MA 6 - wie in den Vorjahren - die im Voranschlag für das Jahr 2020 angeführten Deckungsfähigkeiten zu Beginn des Finanzjahres in SAP einpflegte, wodurch Budgetumbuchungen im Rahmen der genehmigten Deckungsmöglichkeiten durchführbar waren. Bezüglich der Antragstellungen überplanmäßiger und außerplanmäßiger Auszahlungen, die mithilfe von E-Recht abzuwickeln waren, hatten die anordnungsbefugten Dienststellen die im Intranet der Stadt Wien abrufbaren Antragsmuster zu verwenden."
6057,20220261,"Der StRH Wien prüfte anhand einer bewussten Stichprobenauswahl von Ansätzen und durch einen Summenabgleich, ob der auszahlungsseitige Vollzug des Voranschlages 2020 unter Berücksichtigung der vorgesehenen Deckungsmöglichkeiten und der genehmigten Abweichungen vom Finanzierungsvoranschlag ordnungsgemäß erfolgte. Im Zuge dieser Prüfungshandlungen wurden keine Mängel hinsichtlich der Vollziehung des Finanzierungsvoranschlages festgestellt. Davon ausgenommen war ein Gebarungsfall am Ansatz 4110 - Allgemeine Sozialhilfe, bei dem lt. einer Unterlage der MA 5 Auszahlungen im Vorsystem versehentlich ohne vorherige Budgetprüfung in SAP bzw. ohne entsprechender Budgetdeckung durchgeführt wurden. Daraufhin erfolgte eine Behebung des Mangels durch analoge Anwendung des § 39 Abs. 1 HO 2018. "
6058,20220261,"2.6.4 Weiters erhob der StRH Wien, inwieweit der Magistrat im laufenden Budgetvollzug die in den Absätzen 5a) bis 5e) des Beschlussantrages festgelegten Ermächtigungen zur Aufnahme von Finanzschulden und zweckgebundenen Fremdmitteln in Anspruch nahm. Dabei zeigte sich, dass der Magistrat im Finanzjahr 2020 die in Punkt 5a) eingeräumte Ermächtigung zur Finanzschuldenaufnahme von max. 2,40 Mrd. EUR zu 54,2 % bzw. in der Höhe des Nettofinanzierungsvolumens von 1,30 Mrd. EUR ausschöpfte. Die Nettoneuverschuldung im Finanzjahr 2020 betrug schließlich 1,12 Mrd. EUR."
6059,20220261,"Wie bereits die Rechnungsabschlussprüfung 2018 ergab, wurde der in Punkt 5a) festgelegte Maximalbetrag im Rahmen des Voranschlages 2010 vor dem Hintergrund der Finanzkrise des Jahres 2008 von 1 Mrd. EUR auf 2,40 Mrd. EUR erhöht und seitdem beibehalten. Angesichts der verbesserten wirtschaftlichen Rahmenbedingungen und des für das Jahr 2020 angepeilten ausgeglichenen Ergebnisses empfahl der StRH Wien im Rahmen der Rechnungsabschlussprüfung 2018, die Ermächtigung gemäß Punkt 5a) des Beschlussantrages an die neuen Gegebenheiten anzupassen und betragsmäßig entsprechend zu reduzieren. In ihrer Maßnahmenbekanntgabe vom Juni 2020 teilte die MA 5 mit, dass die nunmehrige COVID-19-Krise gezeigt hat, dass die angeführte Magistratsermächtigung zur Neuaufnahme von Finanzschulden vorteilhaft und daher berechtigt ist, weshalb eine Umsetzung der Empfehlung des StRH Wien vorerst nicht vorgesehen ist."
6060,20220261,"In Bezug auf die Ermächtigungen gemäß 5 b) bis 5 e) war festzustellen, dass Fremdmitteln ausschließlich nach Maßgabe des Absatzes 5e) aufgenommen wurden, wofür aber im Vergleich zu Punkt 5a) aufgrund seines Zwecks (z.B. für die Prolongation bestehender Finanzschulden) keine betragsmäßige Begrenzung vorgesehen war. Im Übrigen machte der amtsführende Stadtrat für Finanzen von der Ermächtigung zur Vornahme bestimmter Ausgabensperren oder Ausgabenkürzungen im Finanzjahr 2020 keinen Gebrauch."
6061,20220261,Haushaltsergebnis 2020 Integrierte Darstellung des 3-Komponenten-Haushalts 3.1.1 Das Finanzjahr 2020 entwickelte sich im Vergleich zum Voranschlag 2020 bzw. zur Eröffnungsbilanz zum 1. Jänner 2020 wie folgt (Beträge in Mio. EUR): 
6062,20220261,"Tabelle 1: Vergleich Voranschlag 2020 bzw. Eröffnungsbilanz 2020 mit Rechnungsabschluss 2020 Quelle: Voranschlag 2020, Eröffnungsbilanz 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
6063,20220261,"Die Tabelle 1 zeigt das Zusammenwirken der 3 Teilrechnungen unter Berücksichtigung der Voranschlags- und Rechnungsabschlusswerte des Finanzjahres 2020. Insgesamt betrachtet war festzustellen, dass zum Rechnungsabschluss 2020 sowohl bei der Ergebnisrechnung mit einem Nettoergebnis von -3.509,10 Mio. EUR als auch bei der Finanzierungsrechnung mit einem Nettofinanzierungssaldo von -1.114,83 Mio. EUR eine deutliche Verschlechterung des Haushaltsergebnisses eintrat. Die Vorgaben des Voranschlages 2020 (bzw. des Finanzrahmens 2020) konnten somit nicht eingehalten werden, zumal auch mit diesen Gebarungsergebnissen die beabsichtigte Reduktion des Schuldenstandes nicht umsetzbar war. "
6064,20220261,"Das die Rücklagengebarung berücksichtigende kumulierte Nettoergebnis von 3.568,40 Mrd. EUR führte schließlich in der Vermögensrechnung auf der Passivseite zu einem Anstieg des Nettovermögens (Ausgleichsposten) auf 21,06 Mrd. EUR. Demgegenüber ergab sich aus dem negativen Nettofinanzierungssaldo infolge der Einbeziehung der Geldflüsse aus der Finanzierungstätigkeit sowie der nicht voranschlagswirksamen Gebarung eine Erhöhung der liquiden Mittel um 120,54 Mio. EUR auf der Aktivseite der Vermögensrechnung. "
6065,20220261,"Das Vermögen der Stadt Wien verzeichnete im Finanzjahr 2020 gegenüber der Eröffnungsbilanz 2020 einen Rückgang um 260,14 Mio. EUR bzw. 0,9 % auf 29,01 Mrd. EUR. Auf die Bestandteile des Vermögenshaushalts und deren Veränderungen wird im Berichtspunkt 5 detailliert eingegangen. Weiters war auf die im Prüfungsbericht Eröffnungsbilanz 2020 getroffenen Feststellungen zu verweisen, die auch zum Rechnungsabschlussstichtag 31. Dezember 2020 zutreffend waren. Nach Umsetzung der Empfehlungen insbesondere hinsichtlich des Sachanlagevermögens war von einer nennenswert höheren Aktivseite der Bilanz auszugehen, folglich wäre das negative Nettovermögen (Ausgleichsposten) auch zum Rechnungsabschlussstichtag weniger hoch ausgefallen. "
6066,20220261,"3.1.2 Die erheblichen betragsmäßigen Abweichungen zwischen den Voranschlags- und Rechnungsabschlusswerten bei den Erträgen und Aufwendungen bzw. bei den Ein- und Auszahlungen der operativen Gebarung waren u.a. darauf zurückzuführen, dass die im Voranschlag 2020 berücksichtigte Umwandlung des Gesundheitsverbundes in eine Anstalt öffentlichen Rechts im Finanzjahr 2020 nicht realisiert wurde. Die am Ansatz 5570 - Zuschüsse an eigene Krankenanstalten veranschlagten Personalauszahlungen bzw. Personalaufwendungen und anteilsmäßigen Kostenersätze für die Überlassung von Bediensteten an Dritte in der Höhe von 1.751,92 Mio. EUR kamen daher beim Rechnungsabschluss 2020 nicht zum Tragen. "
6067,20220261,"Zur besseren Vergleichbarkeit bereinigte der StRH Wien die diesbezüglichen Voranschlagswerte um die iVm der Anstaltswerdung hinfällig gewordenen Beträge von 1.751,92 Mio. EUR und legte diese den nachfolgenden Berichtspunkten, die eine Darstellung und Analyse der Ergebnis- und Finanzierungsrechnung enthalten, zugrunde. Im Übrigen war darauf hinzuweisen, dass infolge der Beibehaltung der rechtlichen Stellung als Unternehmung gemäß § 71 WStV die Verrechnung der Pensionen (inkl. Refundierung) des Gesundheitsverbundes von rd. 388 Mio. EUR anstelle des Ansatzes 5570 am Ansatz 0800 - Pensionen erfolgte."
6068,20220261,"Ergebnishaushalt 3.2.1 Der Ergebnishaushalt bot einen Überblick über die vom konkreten Zahlungszeitpunkt unabhängigen, aber periodengerecht auszuweisenden Erträge und Aufwendungen. Folgende Tabelle zeigt die Bestandteile der Erträge und Aufwendungen auf der 1. MVAG-Ebene und deren Veränderungen im Finanzjahr 2020:"
6069,20220261,Tabelle 2: Ergebnisrechnung (inkl. interne Vergütungen) und Nettoergebnis 
6070,20220261,"Quelle: Voranschlag 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
6071,20220261,"Im Rechnungsabschluss 2020 standen Gesamterträge von 12,43 Mrd. EUR Gesamtaufwendungen von 15,94 Mrd. EUR gegenüber, wodurch sich ein im Vergleich zum Voranschlag deutlich negatives Nettoergebnis von 3,51 Mrd. EUR ergab. Maßgeblich dafür waren Mindererträge in Höhe von 4,9 % und Mehraufwendungen in Höhe von 19,8 %. Darüber hinaus verschlechterte sich das Nettoergebnis durch die Zuweisung an Rücklagen auf -3,57 Mrd. EUR, sodass nicht wie im Voranschlag vorgesehen, Rücklagenentnahmen das Nettoergebnis verbesserten. "
6072,20220261,Erträge 3.2.2 Im Folgenden wird die Entwicklung der Ertragsseite der Ergebnisrechnung näher betrachtet:
6073,20220261,"Tabelle 3: Ertragsseite der Ergebnisrechnung Quelle: Voranschlag 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
6074,20220261,"Die Gesamterträge von 12,43 Mrd. EUR verteilten sich auf Erträge aus der operativen Verwaltungstätigkeit von 9,97 Mrd. EUR (80,2 %), auf Erträge aus Transfers von 2,37 Mrd. EUR (19,0 %) sowie auf Finanzerträge von 0,10 Mrd. EUR (0,8 %). Die bedeutendsten Einnahmenquellen stellten die Erträge aus Ertragsanteilen gemeinschaftlicher Bundesabgaben mit 5,83 Mrd. EUR (46,9 %), die Erträge aus eigenen Abgaben mit 1,72 Mrd. EUR (13,8 %) und der Transferertrag von Trägern des öffentlichen Rechts mit 1,71 Mrd. EUR (13,7 %) dar. "
6075,20220261,"Die Mindererträge von insgesamt 645,60 Mio. EUR resultierten primär aus den um 782,80 Mio. EUR bzw. 11,8 % gesunkenen Erträgen aus Ertragsanteilen als Ausfluss der wirtschaftlichen Folgen der COVID-19-Krise, wovon auch die Erträge aus eigenen Abgaben mit -50,43 Mio. EUR betroffen waren. Demgegenüber verzeichneten die Erträge aus Transfers einen Anstieg um 415,63 Mio. EUR, welcher aber z.T. aus einer Umschichtung von sonstigen Erträgen in den Transferertrag von Unternehmen durch die geänderte Verrechnung der Pensionskostenersätze des Gesundheitsverbundes herrührte. Schließlich war der gestiegene Transferertrag von Trägern des öffentlichen Rechts von 73,74 Mio. EUR erwähnenswert, der sich im Wesentlichen auf die nicht veranschlagten Zweckzuschüsse des Bundes gemäß COVID-19-Zweckzuschussgesetz von rd. 192 Mio. EUR gründete. "
6076,20220261,"Bei den Finanzerträgen (0,8 % der Gesamterträge) ergab sich ein geringfügiger Mehrertrag von 0,91 Mio. EUR infolge höherer sonstiger Finanzerträge iVm der periodengerechten Darstellung von Aufgeldern (Agien)."
6077,20220261,Aufwendungen 3.2.3 Die Aufwandsseite der Ergebnisrechnung stellt sich im Rechnungsabschluss 2020 wie folgt dar:
6078,20220261,"Tabelle 4: Aufwandsseite der Ergebnisrechnung Quelle: Voranschlag 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
6079,20220261,"Die Gesamtaufwendungen des Finanzjahres 2020 lagen mit 15,94 Mrd. EUR um 2,63 Mrd. EUR bzw. 19,8 % über den veranschlagten 13,31 Mrd. EUR. Mit 10,44 Mrd. EUR entfielen 65,5 % der Gesamtaufwendungen auf den Transferaufwand, der sich gegenüber den veranschlagten Werten um 2,64 Mrd. EUR bzw. 33,8 % erhöhte. Maßgeblich dafür war primär der in der Position Nicht finanzierungswirksamer Transferaufwand ausgewiesene Mehrdotierungsbedarf bei den Pensionsrückstellungen im Ausmaß von 2,26 Mrd. EUR (s. Punkt 5.14). Überdies kam es aufgrund der nicht realisierten Anstaltswerdung des Gesundheitsverbundes zu einer umfangreichen Umschichtung vom Transferaufwand an Beteiligungen hin zum Transferaufwand an Unternehmen. "
6080,20220261,"Der Großteil des Transferaufwandes an Beteiligungen betraf den Fonds Soziales Wien mit 1,32 Mrd. EUR sowie den Wiener Gesundheitsfonds mit 0,60 Mrd. EUR. Der Transferaufwand an Unternehmen (mit Finanzunternehmen) beinhaltete als größte Posten die bereits zuvor erwähnten Zuschüsse an den Gesundheitsverbund mit 1,59 Mrd. EUR sowie die Transfers an die WIENER LINIEN GmbH & Co KG mit insgesamt rd. 0,63 Mrd. EUR. Bei den Transfers an Haushalte und Organisationen ohne Erwerbscharakter entfielen rd. 1,58 Mrd. EUR auf Pensionsaufwendungen, rd. 0,70 Mrd. EUR auf Hilfen zur Sicherung des Lebensunterhaltes und rd. 0,40 Mrd. EUR auf die Förderung der Betreuung von Kindergarten- und Schulkindern."
6081,20220261,"Im Vergleich zum Transferaufwand verzeichnete der Personalaufwand, der mit 3,10 Mrd. EUR 19,4 % der Gesamtaufwendungen ausmachte, einen Minderaufwand von 128,22 Mio. EUR, der großteils auf den Ansätzen 2102 - Allgemein bildende Pflichtschulen - Aktivbezüge der Landeslehrerinnen und Landeslehrer sowie 0115 - Personalstelle Wr. Stadtwerke - Verrechnung für das aktive Personal eintrat. Die Steigerung des nicht finanzierungswirksamen Personalaufwandes von 52,38 Mio. EUR resultierte aus dem Mehrdotierungsbedarf bei den Rückstellungen für Abfertigungen, Jubiläumszuwendungen und nicht konsumierte Urlaube (s. Punkt 5.14)."
6082,20220261,"Der Sachaufwand von 2,34 Mrd. EUR stellte mit einem Anteil von 14,7 % die drittgrößte Gruppe der Aufwendungen dar und wies einen Mehraufwand von insgesamt 138,10 Mio. EUR bzw. 6,3 % auf. Dafür ausschlaggebend waren primär die in der Position Nicht finanzierungswirksamer Sachaufwand enthaltenen deutlich höheren Abschreibungen von 480,13 Mio. EUR. Beim sonstigen Sachaufwand kam es hingegen durch die Überrechnung der Bezirksmittel in den Rechnungsabschluss zu einer sog. systemimmanenten „uneigentlichen Minderaufwendung“ in Höhe der Bezirksbudgetmittel von rd. 214 Mio. EUR. "
6083,20220261,"Der Finanzaufwand spielte mit einem Anteil von 0,4 % bzw. 67,09 Mio. EUR an den Gesamtaufwendungen eine untergeordnete Rolle und verzeichnete gegenüber dem Voranschlag aufgrund niedriger Zinsen aus Finanzschulden sowie geringerer Bankspesen Minderaufwendungen von 16,63 Mio. EUR."
6084,20220261,"Finanzierungshaushalt 3.3.1 Im Finanzierungshaushalt waren die im Finanzjahr angefallenen Ein- und Auszahlungen all jener Sachverhalte abzubilden, die bis einschließlich 31. Dezember 2020 eingetreten waren und kassenmäßig vollzogen wurden. Im Unterschied zum Ergebnishaushalt gliederte sich der Finanzierungshaushalt in die operativen und investiven Einzahlungen bzw. Auszahlungen sowie in die Finanzflüsse aus der Finanzierungstätigkeit; weiters berücksichtigte er die nicht voranschlagswirksame Gebarung. Folgende Tabelle veranschaulicht die Bestandteile der Finanzierungsrechnung auf der 1. MVAG-Ebene und deren Veränderungen im Finanzjahr 2020:"
6085,20220261,"Tabelle 5: Finanzierungsrechnung (inkl. interne Vergütungen) und Nettofinanzierungssaldo Quelle: Voranschlag 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
6086,20220261,"Mindereinzahlungen von 754,28 Mio. EUR und Mehrauszahlungen von 161,50 Mio. EUR verursachten einen Geldfluss aus der operativen Gebarung von 182,40 Mio. EUR, sodass im Finanzjahr 2020 aus der laufenden Gemeindetätigkeit kein Geldüberschuss zur Finanzierung von Investitionen zur Verfügung stand. Trotz höherer Einzahlungen und geringeren Auszahlungen bei der investiven Gebarung verschlechterte sich der Nettofinanzierungssaldo auf 1.114,83 Mrd. EUR, der entweder im Rahmen der Finanzierungstätigkeit (z.B. durch Finanzschulden) oder durch die Verwendung von liquiden Mitteln bzw. Zahlungsmittelreserven (Rücklagenauflösungen) auszugleichen war. "
6087,20220261,"Der deutlich positive Saldo (4) Geldfluss aus der Finanzierungstätigkeit von 1,31 Mrd. EUR zeigt, dass die Stadt Wien den negativen Nettofinanzierungssaldo durch die Neuaufnahme von Finanzschulden abdeckte und zudem noch Finanzmittel von 193,12 Mio. EUR (s. Saldo 5) - vor den Ein- und Auszahlungen der nicht voranschlagswirksamen Gebarung - vorhanden waren. "
6088,20220261,Operative Gebarung 3.3.2 Die nachfolgend dargestellte operative Gebarung bildete die laufende Geschäftstätigkeit (inkl. der sich daraus ergebenden Investitions- und Finanzierungsspielräume) ab und entsprach weitgehend der Ergebnisrechnung: 
6089,20220261,"Tabelle 6: Finanzierungsrechnung - Geldfluss aus der Operativen Gebarung Quelle: Voranschlag 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
6090,20220261,"Die Einzahlungen aus der operativen Gebarung der Finanzierungsrechnung von 12,21 Mrd. EUR stimmten mit den Erträgen der Ergebnisrechnung von 12,43 Mrd. EUR nahezu überein. In Bezug auf die Zusammensetzung und die Veränderungen der diesbezüglichen Einzahlungen konnte daher auf die Ausführungen im Punkt 3.2.2 verwiesen werden. "
6091,20220261,"Demgegenüber wichen die Auszahlungen aus der operativen Gebarung der Finanzierungsrechnung von 12,40 Mrd. EUR wesentlich von den Aufwendungen der Ergebnisrechnung von 15,94 Mrd. EUR ab, da letztere nicht finanzierungswirksame Aufwendungen, wie Abschreibungen und Rückstellungsposten, von insgesamt 2,92 Mrd. EUR enthielten. Nach Abzug dieser Beträge ergab sich eine Differenz von 0,62 Mrd. EUR, die im Wesentlichen darin begründet war, dass die Kapitaltransfers (mit Auszahlungen von rd. 0,61 Mrd. EUR) im Rahmen der investiven Gebarung der Finanzierungsrechnung dargestellt wurden. Angesichts der sonst punktuellen Abweichungen zwischen den beiden Teilrechnungen war auch hier hinsichtlich der Zusammensetzung und Veränderungen der Auszahlungen auf die Ausführungen im Punkt 3.2.3 zu verweisen."
6092,20220261,"3.3.3 Laut einer Aufstellung der MA 5 betrug die Summe der beantragten und von den zuständigen Organen genehmigten Auszahlungen von COVID-19-Maßnahmen zum 31. Dezember 2020 insgesamt 437,67 Mio. EUR, wovon 284,25 Mio. EUR bzw. rd. 65 % zum Rechnungsabschlussstichtag auch tatsächlich ausgezahlt wurden. Die angeführten Maßnahmen betrafen insbesondere wirtschafts- und arbeitsmarktpolitische Sofortmaßnahmen, diverse Unterstützungsmaßnahmen sowie Maßnahmen zur Eindämmung und Bekämpfung von COVID-19 im Gesundheits- und Krankenanstaltenbereich. Überdies wurden vor dem Hintergrund der finanziellen Auswirkungen der COVID19Krise noch weitere Überschreitungsanträge gestellt und genehmigt (wie z.B. zur Abdeckung des Mehrbedarfs im Bereich des Fonds Soziales Wien). Gemäß den jeweiligen Beschlussanträgen waren die diesbezüglichen über- bzw. außerplanmäßigen Auszahlungen in Fremdmitteln, in Minderauszahlungen oder in Zahlungsmittelreserven zu decken. "
6093,20220261,"Den Auszahlungen der Stadt Wien im Zusammenhang mit den COVID19Maßnahmen standen z.T. Einzahlungen bzw. Kostentragungen des Bundes gemäß COVID19Zweckzuschussgesetz und gemäß Epidemiegesetz 1950 gegenüber, die gesondert zu beantragen bzw. abzurechnen waren. Laut Auskunft der im Bereich der Stadt Wien für die Abrechnung zuständigen MA 24 beliefen sich die im Jahr 2020 vorgenommenen Antragstellungen auf mehr als 200 Mio. EUR. Daraus ergaben sich im Finanzjahr 2020 am Ansatz 9450 Einzahlungen des Bundes aus Zweckzuschüssen gemäß COVID-19-Zweckzuschussgesetz in der Höhe von 124,67 Mio. EUR. Infolge der zeitverzögerten Abwicklung der Antragstellungen war von der Stadt Wien eine entsprechende Vorfinanzierung sicherzustellen."
6094,20220261,"Investive Gebarung 3.3.4 Die Ein- und Auszahlungen aus der Investitionstätigkeit der Gemeinde Wien, aus der Gewährung und Rückzahlung von Darlehen sowie aus Kapitaltransfers stellten die Bestandteile der Geldflussrechnung aus der investiven Gebarung dar: "
6095,20220261,"Tabelle 7: Finanzierungsrechnung - Geldfluss aus der Investiven Gebarung Quelle: Voranschlag 2020 und Rechnungsabschluss 2020, Darstellung: StRH Wien"
